"fagency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","route_id"
"LTFRB","","BAGONG SILANG - SM FAIRVIEW via MALIGAYA PARK","Mindanao Avenue / Belfast Intersection, Quezon City - Sto. Nino Parish, Old Zabarte, Caloocan City","3","","","","LTFRB_PUJ2067"
"LTFRB","","BAGONG SILANG - SM FAIRVIEW via MALIGAYA PARK","Sto. Nino Parish, Old Zabarte, Caloocan City - Mindanao Avenue / Belfast Intersection, Quezon City","3","","","","LTFRB_PUJ2068"
"LTFRB","","BAGONG SILANG - NOVALICHES","General Luis / Gold Intersection, Caloocan City - Barugo, Caloocan City","3","","","","LTFRB_PUJ2069"
"LTFRB","","BAGONG SILANG - NOVALICHES","Sto. Nino Parish, Old Zabarte, Caloocan City - Mindanao Avenue / Belfast Intersection, Quezon City","3","","","","LTFRB_PUJ2070"
"LTFRB","","BACLARAN - MCU via MABINI","Epifanio de los Santos Avenue / F.B. Harrison St Intersection, Lungsod ng Pasay - Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ2077"
"LTFRB","","BACLARAN - MCU via MABINI","Epifanio de los Santos Avenue / 5th Street Intersection , Caloocan City - Epifanio de los Santos Avenue, Lungsod ng Pasay","3","","","","LTFRB_PUJ2078"
"LTFRB","","BACLARAN - DAPITAN via TAFT","Epifanio de los Santos Avenue, Lungsod ng Makati, Manila - Dr.Alejos, Nicanor Roxas Intersection, Manila","3","","","","LTFRB_PUJ2085"
"LTFRB","","BACLARAN - DAPITAN via TAFT","Community Centre, San Isidro Labrador, Quezon City - Epifanio de los Santos Avenue, Lungsod ng Pasay","3","","","","LTFRB_PUJ2086"
"LTFRB","","AURORA - LAWAN QMC","Molave, Quezon City, Manila - Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2095"
"LTFRB","","AURORA - LAWAN QMC","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ2096"
"LTFRB","","ARROCEROS - PROJ 8 via ESPANA","Quezon Blvd, Manila - General Avenue / Gsisea Street Intersection, Quezon City","3","","","","LTFRB_PUJ2097"
"LTFRB","","ARROCEROS - PROJ 8 via ESPANA","General Avenue / Gsisea Street Intersection, Quezon City - Quezon Blvd, Manila","3","","","","LTFRB_PUJ2098"
"LTFRB","","ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ","Quezon Blvd, Manila - Anonas / Tampoy Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2099"
"LTFRB","","ARROCEROS - PROJ 2&3 via ESPANA E RODRIGUEZ","Molave, Quezon City, Manila - Quezon Blvd, Manila","3","","","","LTFRB_PUJ2100"
"LTFRB","","ARROCEROS - FAIRVIEW MARKET","Quezon Blvd, Manila - Quirino Highway / Maligaya Intersection, Caloocan City","3","","","","LTFRB_PUJ2101"
"LTFRB","","ARROCEROS - FAIRVIEW MARKET","Quirino Highway / Maligaya Intersection, Caloocan City - Quezon Blvd, Manila","3","","","","LTFRB_PUJ2102"
"LTFRB","","ARROCEROS - DAPITAN","Community Centre, San Isidro Labrador, Quezon City - Globo de Oro, Manila","3","","","","LTFRB_PUJ2104"
"LTFRB","","ARROCEROS - CUBAO YALE","Globo de Oro, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2105"
"LTFRB","","ARROCEROS - CUBAO YALE","Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - Globo de Oro, Manila","3","","","","LTFRB_PUJ2106"
"LTFRB","","Arroceros - Blumentritt via Dimasalang","Globo de Oro, Manila - Dimasalang / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ2107"
"LTFRB","","Arroceros - Blumentritt via Dimasalang","Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City - Globo de Oro, Manila","3","","","","LTFRB_PUJ2108"
"LTFRB","","ANTIPOLO BAYAN - SM TAYTAY ANTIPOLO HILLS","Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila - P. Oliveros St / A. Bonifacio St Intersection, Antipolo City, Manila","3","","","","LTFRB_PUJ2109"
"LTFRB","","ANTIPOLO BAYAN - SM TAYTAY ANTIPOLO HILLS","Martinez St / A. Bonifacio St Intersection, Antipolo City, Manila - Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ2110"
"LTFRB","","ANTIPOLO - JRU ROSARIO","Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila - P. Oliveros St / A. Bonifacio St Intersection, Antipolo City, Manila","3","","","","LTFRB_PUJ2111"
"LTFRB","","ANTIPOLO - JRU ROSARIO","Martinez St / A. Bonifacio St Intersection, Antipolo City, Manila - Lawson / Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ2112"
"LTFRB","","ANTIPOLO - CUBAO via IMELDA AVE","L. Sumulong Memorial Cir, Antipolo City, Manila - 8th Ave, Quezon City, Manila","3","","","","LTFRB_PUJ2113"
"LTFRB","","ANTIPOLO - CUBAO via IMELDA AVE","P. Tuazon Blvd / 9th Ave Intersection, Quezon City, Manila - L. Sumulong Memorial Cir, Antipolo City, Manila","3","","","","LTFRB_PUJ2114"
"LTFRB","","ANGONO - TROPICAL STA LUCIA","Quezon Ave, Angono, Manila - Metro East, un-named road near Felix Road, Cainta, Manila","3","","","","LTFRB_PUJ2115"
"LTFRB","","ANGONO - TROPICAL STA LUCIA","Metro East, un-named road near Felix Road, Cainta, Manila - Quezon Ave, Angono, Manila","3","","","","LTFRB_PUJ2116"
"LTFRB","","AMPARO - NOVALICHES","General Luis / Gold Intersection, Caloocan City - Makabud / Quirino Highway Intersection, Calcoocan City","3","","","","LTFRB_PUJ2117"
"LTFRB","","AMPARO - NOVALICHES","Makabud / Quirino Highway Intersection, Calcoocan City - General Luis / Gold Intersection, Caloocan City","3","","","","LTFRB_PUJ2118"
"LTFRB","","ALMAR ZABARTE - WELCOME RTDA via REGALADO QA","Apo / Quezon Avenue Intersection, Quezon City - Zabarte Road / Camarin Road Intersection, Caloocan City","3","","","","LTFRB_PUJ2119"
"LTFRB","","ALMAR ZABARTE - WELCOME RTDA via REGALADO QA","St Claire College of Caloocan, Zabarte Road, Caloocan City - D. Tuazon / Eulogio Rodriguez Sr Ave Intersection, Manila","3","","","","LTFRB_PUJ2120"
"LTFRB","","A RIVERA - STA CRUZ","Jose Abad Santos Avenue / Tayuman Road, Quezon City - T. Mapua, Manila","3","","","","LTFRB_PUJ2138"
"LTFRB","","TAYTAY-PASIG PALENGKE","Market Ave, Pasig City, Manila - Rizal Ave / Gonzaga Intersection, Taytay, Manila","3","","","","LTFRB_PUJ2140"
"LTFRB","","PROJ 2&3-VITO CRUZ MABINI","HP Village Square, Pablo Ocampo Sr., Manila - Narra, Quezon City, Manila","3","","","","LTFRB_PUJ2141"
"LTFRB","","PROJ 2&3-VITO CRUZ MABINI","Molave, Quezon City, Manila - HP Village Square, Pablo Ocampo Sr., Manila","3","","","","LTFRB_PUJ2142"
"LTFRB","","NOVA-PANGARAP VILL","Dumulay  / Quirino Highway, Quezon City, Manila - Quirino Highway, Calcoocan City","3","","","","LTFRB_PUJ2145"
"LTFRB","","NOVA-PANGARAP VILL","Quirino Highway, Calcoocan City - Dumulay  / Quirino Highway, Quezon City, Manila","3","","","","LTFRB_PUJ2146"
"LTFRB","","MURPHY - CUBAO","15th Ave / Col. Bonny Serrano Intersection, Quezon City, Manila - P. Tuazon Blvd / 9th Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2147"
"LTFRB","","MURPHY - CUBAO","8th Ave, Quezon City, Manila - 15th Ave / Col. Bonny Serrano Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2148"
"LTFRB","","MONUMENTO - MEYCAUAYAN via EXPRESSWAY","Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City - North Luzon Expressway, Marilao, Manila","3","","","","LTFRB_PUJ2149"
"LTFRB","","MONUMENTO - MEYCAUAYAN via EXPRESSWAY","Maycauayan Camalig, City of Meycauayan - Epifanio de los Santos Avenue / 8th Street Intersection , Caloocan City","3","","","","LTFRB_PUJ2150"
"LTFRB","","MARIKINA - ANTIPOLO via MARCOS HIGHWAY","P. Oliveros St, Antipolo City, Manila - Shoe Ave, Marikina City, Manila","3","","","","LTFRB_PUJ2151"
"LTFRB","","MARIKINA - ANTIPOLO via MARCOS HIGHWAY","Sumulong Hwy, Marikina City, Manila - General Luna St, Antipolo City, Manila","3","","","","LTFRB_PUJ2152"
"LTFRB","","L GUINTO - MAKATI via SAN ANDRES","Sgt. Fabian Yabut Circle, Makati City, Manila - Angel Linao / Pedro Gil","3","","","","LTFRB_PUJ2155"
"LTFRB","","Angono-Rosario via Manggahan Floodway","Ortigas Ave, Pasig City, Manila - Manila East Rd, Angono, Manila","3","","","","LTFRB_PUJ2159"
"LTFRB","","Angono-Rosario via Manggahan Floodway","Manila East Rd, Angono, Manila - Ortigas Ave, Pasig City, Manila","3","","","","LTFRB_PUJ2160"
"LTFRB","","Rivera Raon via Severino Reyes","A F. Torres, Manila - Jose Abad Santos Avenue / Tayuman Road, Quezon City","3","","","","LTFRB_PUJ2161"
"LTFRB","","Baclaran Dapitan via L Guinto","Taft Avenue Extension / Narra Street Intersection, Lungsod ng Pasay, Manila - Dr.Alejos, Nicanor Roxas Intersection, Manila","3","","","","LTFRB_PUJ2163"
"LTFRB","","Baclaran Dapitan via L Guinto","Iba / Dapitan Intersrction, Manila - Cuneta Avenue, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ2164"
"LTFRB","","Balintawak Blumentritt via Bonifacio","Dimasalang / Aurora Boulevard Intersection, Quezon City - Susano / General Luis Intersection, Caloocan City","3","","","","LTFRB_PUJ2169"
"LTFRB","","Balintawak Blumentritt via Bonifacio","Susano / General Luis Intersection, Caloocan City - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ2170"
"LTFRB","","Balintawak De la Costa","Andreas Bonifacio, Quezon City - Bestlink Institute of Information Technology, 121.041724","3","","","","LTFRB_PUJ2171"
"LTFRB","","Balintawak De la Costa","Bestlink Institute of Information Technology, 121.041724 - Quirino Highway / S Gonzales Drive Intersection, Quezon City","3","","","","LTFRB_PUJ2172"
"LTFRB","","Balintawak Monumento via Balong Bato","Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - Epifanio de los Santos Avenue, Caloocan City","3","","","","LTFRB_PUJ2173"
"LTFRB","","Balintawak Monumento via Balong Bato","Andreas Bonifacio, Quezon City - Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City","3","","","","LTFRB_PUJ2174"
"LTFRB","","Balintawak Sta Quiteria","Andreas Bonifacio, Quezon City - Baesa Road / Roxas Intersection, Quirino Highway, Quezon City","3","","","","LTFRB_PUJ2175"
"LTFRB","","Balintawak Sta Quiteria","Baesa Road / Roxas Intersection, Quirino Highway, Quezon City - North Luzon Expressway / Epifanio de los Santos Avenue Intersection, Caloocan City","3","","","","LTFRB_PUJ2176"
"LTFRB","","Blumentrit Mabini via Quiapo","Hospital, A.Mabini, Manila - Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ2177"
"LTFRB","","Blumentrit Mabini via Quiapo","Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City - Hospital, A.Mabini, Manila","3","","","","LTFRB_PUJ2178"
"LTFRB","","Blumentrit Rtda v Sta Cruz","Rizal Avenue, Manila - Light Rail Transit Line / Bulacan Intersection, Quezon City","3","","","","LTFRB_PUJ2179"
"LTFRB","","Blumentrit Rtda v Sta Cruz","Light Rail Transit Line / Bulacan Intersection, Quezon City - Plaza Santa Cruz, Manila City","3","","","","LTFRB_PUJ2180"
"LTFRB","","Blumentrit Vito Cruz via Quiapo Mabini","HP Village Square, Pablo Ocampo Sr., Manila - Dimasalang / Aurora Boulevard Intersection, Quezon City","3","","","","LTFRB_PUJ2183"
"LTFRB","","Blumentrit Vito Cruz via Quiapo Mabini","Dimasalang Birdge / New Antipolo Intersection, Quezon City - Hospital, A.Mabini, Manila","3","","","","LTFRB_PUJ2184"
"LTFRB","","Blumentritt Recto via F Huertas Oroquit","LRT Doroteo Jose-Recto Station Walkway / Rizal Avenue Intersection, Manila - T. Mapua / Laguna Intersection, Quezon City","3","","","","LTFRB_PUJ2185"
"LTFRB","","Blumentritt Recto via F Huertas Oroquit","T. Mapua / Laguna Intersection, Quezon City - Quezon Blvd / P.Paredes Intersection, Manila","3","","","","LTFRB_PUJ2186"
"LTFRB","","Blumentritt Vito Cruz L Guinto","President Quirino Ave / Taft Ave Intersection, Manila - Light Rail Transportation / New Antipolo, Quezon City","3","","","","LTFRB_PUJ2187"
"LTFRB","","COMMONWEALTH MARKET STA LUCIA Q PLAZA","Marcos Hwy / Gunting St Intersection, Antipolo City, Manila - Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ2189"
"LTFRB","","COMMONWEALTH MARKET STA LUCIA Q PLAZA","Batasan Road / Commonwealth Avenue Intersection, Quezon City - Marcos Hwy, Antipolo City, Manila","3","","","","LTFRB_PUJ2190"
"LTFRB","","Crame San Juan via N Domingo","Santolan Rd, Quezon City, Manila - N.Domingo,  San Juan, Manila","3","","","","LTFRB_PUJ2192"
"LTFRB","","CUBAO (MERCURY) ROCES SUPER PALENGKE","Eulogio Rodriguez Sr. Ave, Quezon City, Manila - Don Alejandro Roces Ave / Scout Reyes Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2193"
"LTFRB","","CUBAO (MERCURY) ROCES SUPER PALENGKE","Don Alejandro Roces Ave / S AA Intersection, Quezon City, Manila - Monte de Piedad St / Sgt. J. Catolos, Quezon City, Manila","3","","","","LTFRB_PUJ2194"
"LTFRB","","Cubao Crame via Murphy","Santolan Rd, Quezon City, Manila - APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ2195"
"LTFRB","","Cubao Crame via Murphy","APAC Customer Services, Inc., P. Tuazon Blvd, Quezon City, Manila - Santolan Rd, Quezon City, Manila","3","","","","LTFRB_PUJ2196"
"LTFRB","","CUBAO DIVISORIA","Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila - Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2197"
"LTFRB","","CUBAO DIVISORIA","Aurora Blvd / N Domingo Intersection, Quezon City, Manila - Claro M. Recto Ave / Jose Abad Santos Ave. Intersection, Manila","3","","","","LTFRB_PUJ2198"
"LTFRB","","CUBAO PADILLA via MARCOS HIWAY","Aurora Blvd / Epifanio de los Santos Avenue Intersection, Quezon City, Manila - Marcos Hwy, Antipolo City, Manila","3","","","","LTFRB_PUJ2199"
"LTFRB","","CUBAO PADILLA via MARCOS HIWAY","Marcos Hwy, Antipolo City, Manila - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ2200"
"LTFRB","","CUBAO SILANGAN (SAN MATEO) via AURORA","Aurora Blvd / General Aguinaldo Ave Intersection, Quezon City, Manila - Barangay Silagan Road, Marikina City","3","","","","LTFRB_PUJ2201"
"LTFRB","","CUBAO SILANGAN (SAN MATEO) via AURORA","Barangay Silagan Road, Marikina City - Aurora Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ2202"
"LTFRB","","CUBAO TAYTAY","Francisco / Bonifacio Ave Intersection, Cainta, Manila - 15th Ave / P. Tuazon Blvd, Quezon City, Manila","3","","","","LTFRB_PUJ2203"
"LTFRB","","CUBAO TAYTAY","13th Ave / P. Tuazon Blvd, Quezon City, Manila - Francisco / Bonifacio Ave Intersection, Cainta, Manila","3","","","","LTFRB_PUJ2204"
"LTFRB","","EDSA Shaw Angono","Manila East Rd, Angono, Manila - Epifanio de los Santos Avenue /  Shaw Blvd Intersection, Mandaluyong City, Manila","3","","","","LTFRB_PUJ2205"
"LTFRB","","EDSA Shaw Angono","Meralco Ave, Pasig City, Manila - Quezon Ave, Angono, Manila","3","","","","LTFRB_PUJ2206"
"LTFRB","","EDSA Shaw E Rodriguez Ortigas Ave","Mayflower, Mandaluyong City, Manila - Lanuza Ave / C-5 Intersection , Pasig City, Manila","3","","","","LTFRB_PUJ2207"
"LTFRB","","EDSA Shaw E Rodriguez Ortigas Ave","Doña Julia Vargas Ave, Pasig City, Manila - Mayflower, Mandaluyong City, Manila","3","","","","LTFRB_PUJ2208"
"LTFRB","","EDSA Shaw Quiapo via Sta Mesa","Balderama / Caruncho Ave, Pasig City, Manila - Legarda, Manila","3","","","","LTFRB_PUJ2211"
"LTFRB","","EDSA Shaw Quiapo via Sta Mesa","Carlos Palanca Sr, Manila - Caruncho Ave, Pasig City, Manila","3","","","","LTFRB_PUJ2212"
"LTFRB","","Kamuning Remedios v Guinto","Leon Guinto Sr., Manila - Kamuning Rd / L. Siangio, Quezon City, Manila","3","","","","LTFRB_PUJ2221"
"LTFRB","","Kamuning Remedios v Guinto","Judge Damien Jimenez / Kamuning Rd, Quezon City, Manila - Taft Ave, Manila","3","","","","LTFRB_PUJ2222"
"LTFRB","","KAMUNING PIER SOUTH via RODRIGUEZ","Padre Burgos St, Manila - Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2223"
"LTFRB","","KAMUNING PIER SOUTH via RODRIGUEZ","Kamuning Rd / Scout Rallos Extension Intersection, Quezon City, Manila - Padre Burgos St / Padre Burgos Street Intersection, Manila","3","","","","LTFRB_PUJ2224"
"LTFRB","","Lagro Don Antonio Heights","Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - Bristol Street / Bronson Street Intersection, Quezon City","3","","","","LTFRB_PUJ2225"
"LTFRB","","Lagro Don Antonio Heights","Bristol Street / Bronson Street Intersection, Quezon City - Total Fairview, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ2226"
"LTFRB","","Lagro Don Antonio Heights","Quezon Avenue, Quezon City - Bristol Street / Bronson Street Intersection, Quezon City","3","","","","LTFRB_PUJ2227"
"LTFRB","","Lagro Panay welcome","Bristol Street / Bronson Street Intersection, Quezon City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ2228"
"LTFRB","","Lagro Philcoa","Commonwealth Avenue / University Avenue Intersection, Quezon City - Bristol Street / Bronson Street Intersection, Quezon City","3","","","","LTFRB_PUJ2229"
"LTFRB","","Lagro Philcoa","Bristol Street / Bronson Street Intersection, Quezon City - Regalado Highway / Commonwealth Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ2230"
"LTFRB","","Lagro SM North","Epifanio de los Santos Avenue / North Avenue Intersection, Quezon City - Ascencion Avenue / Caridad Intersection, Quezon City","3","","","","LTFRB_PUJ2231"
"LTFRB","","Lagro SM North","Ascencion Avenue / Caridad Intersection, Quezon City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ2232"
"LTFRB","","Lagro V Luna Anonas","V. Luna Hospital, V. Luna Ave, Quezon City, Manila - Ascencion Avenue / Caridad Intersection, Quezon City","3","","","","LTFRB_PUJ2233"
"LTFRB","","Lagro V Luna Anonas","Ascencion Avenue / Caridad Intersection, Quezon City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ2234"
"LTFRB","","Libertad MCU via Mabini","Harrison St, Manila - Monumento, Rizal Avenue, Caloocan City","3","","","","LTFRB_PUJ2235"
"LTFRB","","Libertad MCU via Mabini","Epifanio de los Santos Avenue / General Rosendo Simon Intersection , Caloocan City - Antonio Arnaiz Ave / F.B. Harrison St Intersection","3","","","","LTFRB_PUJ2236"
"LTFRB","","Libertad Monumento via Mabini","Rizal Ave / 8th Ave West, Caloocan City, Manila - Harrison St, Manila","3","","","","LTFRB_PUJ2238"
"LTFRB","","Libertad QI via LGuinto","Taft Ave / College Rd Intersection, Lungsod ng Pasay - Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila","3","","","","LTFRB_PUJ2241"
"LTFRB","","Libertad QI via LGuinto","Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila - A. Luna, Barangay 29","3","","","","LTFRB_PUJ2242"
"LTFRB","","Libertad QI via Mabini","P. Villanueva, Lungsod ng Pasay - Gregorio Araneta Ave / Eulogio Rodriguez Sr Ave Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2243"
"LTFRB","","Libertad QI via Mabini","Quezon Institute, Eulogio Rodriguez Sr Ave, Quezon City, Manila - Taft Ave, Lungsod ng Pasay","3","","","","LTFRB_PUJ2244"
"LTFRB","","Libertad Retiro via Sta Cruz","P. Villanueva, Lungsod ng Pasay - Andres Bonifacio / Ferdinand Blumentritt Intersection, Quezon City","3","","","","LTFRB_PUJ2245"
"LTFRB","","Libertad Retiro via Sta Cruz","Ferdinand Blumentritt / Aurora Boulevard Intersection, Quezon City - Senator Gil Puyat Ave, Lungsod ng Pasay, Manila","3","","","","LTFRB_PUJ2246"
"LTFRB","","Marcos Ave Tandang Sora Balintawak","Social Science Institute, Commonwealth Avenue, Quezon City - Tanding Sora Avenue, Quezon City","3","","","","LTFRB_PUJ2249"
"LTFRB","","Marcos Ave Tandang Sora Balintawak","Tanding Sora Avenue, Quezon City - Tandang Sora / Demetria Reynaldo Intersection, Quezon City","3","","","","LTFRB_PUJ2250"
"LTFRB","","Pasay Rtda v Sta Cruz Blumentrit","Hospital, A.Mabini, Manila - Light Rail Transportation / New Antipolo, Quezon City","3","","","","LTFRB_PUJ2251"
"LTFRB","","PROJ 2&3 ESPANA","España Blvd / Nicanor Reyes St Intersection, Manila - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ2253"
"LTFRB","","PROJ 2&3 ESPANA","Narra, Quezon City, Manila - España Blvd / Nicanor Reyes St Intersection, Manila","3","","","","LTFRB_PUJ2254"
"LTFRB","","PROJ 2&3 KALAW via RODRIGUEZ","Maria Y. Orosa St, Manila - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ2255"
"LTFRB","","PROJ 2&3 KALAW via RODRIGUEZ","Narra, Quezon City, Manila - T.M. Kalaw, Manila","3","","","","LTFRB_PUJ2256"
"LTFRB","","PROJ 2&3 TM KALAW via E RODRIGUEZ","T.M. Kalaw / Maria Y. Orosa St - Molave, Quezon City, Manila","3","","","","LTFRB_PUJ2257"
"LTFRB","","PROJ 2&3 TM KALAW via E RODRIGUEZ","Narra, Quezon City, Manila - T.M. Kalaw / Maria Y. Orosa St","3","","","","LTFRB_PUJ2258"
"LTFRB","","Proj 2 3 Welcome Rtda","Quezon Avenue / D Tuazon Intersection, Quezon City - Narra, Quezon City, Manila","3","","","","LTFRB_PUJ2259"
"LTFRB","","Proj 2 3 Welcome Rtda","Molave, Quezon City, Manila - Timog Ave / Scout Santiago Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2260"
"LTFRB","","QUIRINO HIGHWAY ZABARTE PANAY AVENUE","Kalayaan Ave / Elliptical Rd Intersection, Quezon City, Manila - St Claire College of Caloocan, Zabarte Road, Caloocan City","3","","","","LTFRB_PUJ2261"
"LTFRB","","QUIRINO HIGHWAY ZABARTE PANAY AVENUE","St Claire College of Caloocan, Zabarte Road, Caloocan City - Philippine Coconut Authority, Commonwealth Avenue, Quezon City","3","","","","LTFRB_PUJ2262"
"LTFRB","","QUIRINO HIGHWAY STA LUCIA","Jose Abad Santos, Quezon City - Susana, Quezon City","3","","","","LTFRB_PUJ2263"
"LTFRB","","QUIRINO HIGHWAY STA LUCIA","Susana, Quezon City - R Humabon, Quezon City","3","","","","LTFRB_PUJ2264"
"LTFRB","","SM FAIRVIEW LAGRO SUBDIVISION LOOP","Ascencion Avenue / Tatlong Hari Street Intersection, Quezon City - SM Public Transport Terminal, Regalado Highway, Quezon City","3","","","","LTFRB_PUJ2265"
"LTFRB","","SM FAIRVIEW LAGRO SUBDIVISION LOOP","Quirino Highway, Quezon City - Ascencion Avenue / Tatlong Hari Street Intersection, Quezon City","3","","","","LTFRB_PUJ2266"
"LTFRB","","SM NORTH LAGRO","Philippine Coconut Authority, Commonwealth Avenue, Quezon City - Our Lady of Mercy School, 14.680409, 121.084434","3","","","","LTFRB_PUJ2267"
"LTFRB","","SM NORTH LAGRO","Quirino Highway / La Mesa Road Intersection, Calcoocan City - Regalado Highway / Commonwealth Avenue Intersection, Quezon City","3","","","","LTFRB_PUJ2268"
"LTFRB","","TALA NOVALICHES via QUIRINO AVENUE","Quirino Highway / Maligaya Intersection, Caloocan City - Dr Uyguanco Avenue, City of San Jose del Monte","3","","","","LTFRB_PUJ2269"
"LTFRB","","TALA NOVALICHES via QUIRINO AVENUE","City of San Jose del Monte - Robinsons Nova Market, Quirino Highway, Caloocan City","3","","","","LTFRB_PUJ2270"
"LTFRB","","YALE CM RECTO","Mendiola / Legarda Intersection, Manila - General Romulo Ave / Aurora Blvd Intersection, Quezon City, Manila","3","","","","LTFRB_PUJ2271"
"LTFRB","","YALE CM RECTO","Aurora Blvd / N Domingo Intersection, Quezon City, Manila - Claro M. Recto Ave / Nicanor Reyes Street Intersection, Manila","3","","","","LTFRB_PUJ2272"
"LTFRB","","Arroceros Pagasa via Espana QAve","Taft Ave, Manila - Road 10, Quezon City","3","","","","LTFRB_PUJ2277"
"LTFRB","","Arroceros Pagasa via Espana QAve","Road 8, Quezon City - Mindanao Avenue, Quezon City","3","","","","LTFRB_PUJ2278"
"LTFRB","","Arroceros Pagasa via Espana QAve","Epifanio de los Santos Avenue / Bansalangin Intersection, Quezon City - Quezon Bridge, Manila","3","","","","LTFRB_PUJ2279"
"LTFRB","","Bacood Quiapo (Barbosa) via R Magsaysay","Bacood / Dalisay Intersection, Manila - Legarda, Manila","3","","","","LTFRB_PUJ2284"
"LTFRB","","Bacood Quiapo (Barbosa) via R Magsaysay","Quezon Blvd, Manila - Internet Cafe, Old Sta. Mesa, Manila","3","","","","LTFRB_PUJ2285"
"LTFRB","","Bacood Quiapo (Barbosa) via R Magsaysay","Old Sta. Mesa, Manila - Bacood / Dalisay Intersection, Manila","3","","","","LTFRB_PUJ2286"
"LTFRB","","Bagong Silang Ever Gotesco via Zabarte","Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City - Commonwealth Avenue / Kalayaan A Intersection, Quezon City","3","","","","LTFRB_PUJ2287"
"LTFRB","","Bagong Silang Ever Gotesco via Zabarte","Commonwealth Avenue, Quezon City - Sto. Nino Parish, Old Zabarte, Caloocan City","3","","","","LTFRB_PUJ2288"
"LTFRB","","Bagong Silang Ever Gotesco via Zabarte","Sto. Nino Parish, Old Zabarte, Caloocan City - Commonwealth Avenue / Capitol Homes Drive Intersection, Quezon City","3","","","","LTFRB_PUJ2289"
"LTFRB","","Bagong Silang SM Fairview via Zabarte Road","Mindanao Avenue / Belfast Intersection, Quezon City - Rhexan Academy, Langit Road, Caloocan City","3","","","","LTFRB_PUJ2290"
"LTFRB","","Bagong Silang SM Fairview via Maligaya Park","Rhexan Academy, Langit Road, Caloocan City - Mindanao Avenue / Belfast Intersection, Quezon City","3","","","","LTFRB_PUJ2293"
"LTFRB","","Balintawak Novaliches via Quirino highway","Andreas Bonifacio, Quezon City - Dumalay, Quezon City","3","","","","LTFRB_PUJ2296"
"LTFRB","","Balintawak Novaliches via Quirino highway","Quirino Highway, Quezon City - North Luzon Expressway / Epifanio de los Santos Avenue Intersection, Caloocan City","3","","","","LTFRB_PUJ2297"
"LTFRB","","Boni Pinatubo Kalentong JRU","Sierra Madre, Makati City, Manila - New Panaderos / Castañeda Intersection, Manila","3","","","","LTFRB_PUJ2307"
